Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",0.337
Armenia,ARM,"Mar 2, 2020",0.337
